branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
smollm2,smollm2:1.7b,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","O que é importante aqui é que pessoas cadastradas no CadÚnico como ""MINISTÉRIO DA EDUCAÇÃO Secretaria de Educação Profissional e Tecnológica Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul Gabinete do Reitor"" podem solicitar a isenção da taxa de inscrição. Isso é informado e",0.033,12.417,2025,371,0.7142857142857143,0.9238026567621374,0.9999999999,0.0,0.559982091157069
smollm2,smollm2:1.7b,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"O cadastro do CadÚnico precisa ter alguma atualização recente. Para obter a última informação sobre o processo seletivo, recomendo que a/o candidata/candidato consulte o site oficial da Secretaria de Educação Profissional e Tecnológica Instituto Federal de Educação.",0.032,8.445,2223,88,0.5,0.0,0.9999999999,1.0,0.48006162546473674
smollm2,smollm2:1.7b,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","O solicitante pode realizar a solicitação de isenção de taxa no endereço ingresso.ifrs.edu.br e clicar em ""Entrar com o gov.br"". A solicitante precisa preencher o Formulário de Solicitação de Isenção e anexar (inserir) o Extrato de Consulta Completa do CadÚnico atualizado nos últimos 2 anos, em segu",0.032,8.495,1968,147,1.0,0.9267153446973629,0.9999999999,1.0,0.5882350370812078
smollm2,smollm2:1.7b,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Não, a isenção pode ser solicitada somente pelo cadastro do CPF informado na solicitatione de isenção. Caso o CPF informado no formulário de solicitação seja diferente do CPF da inscrição, a solicitação de isenção (não pagamento) de taxa não servirá para aquela inscrição.",0.033,6.484,1977,94,0.75,0.8948051311363473,0.9999999999,1.0,0.2277907005334086
smollm2,smollm2:1.7b,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Seu solicitação de isenção da taxa de inscrição foi realizada pelo IFRS e o resultado final será publicado na página ingresso.ifrs.edu.br no dia 24 de setembro de 2025. Se a solicitação for aceita, você estará inscrito no Processo Seletivo pelos anos 2023 e 2024. Se a solicitação for não pagamentada",0.035,9.844,2025,217,0.3333333333333333,0.906757498488681,0.9999999999,1.0,0.2166776718250246
smollm2,smollm2:1.7b,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.","Não, o IFRS não pode solicitar documentos de comprovação de renda para quem foi isento. A resposta está no contexto que diz ""A solicitação de isenção (não pagamento) de taxa não servirá para aquela inscrição."" Isento é uma situação em que a pessoa não precisa pagar a taxa de inscrição.",0.033,7.815,1985,104,0.6666666666666666,0.972550859277224,0.9999999999,1.0,0.2232256612574256
smollm2,smollm2:1.7b,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,"O sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá é a reserva de vagas. Os candidatos precisam se inscrever normalmente no curso e, dependendo do número de vagas disponíveis, poderão receber uma reserva para ingressar em um dos cursos disponíveis.",0.032,7.151,2139,95,0.75,0.9820434324857373,0.9999999999,1.0,0.22475056204884558
smollm2,smollm2:1.7b,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,"As vagas para os cursos técnicos subsequentes de Ibirubá são distribuídas em ordem de inscrição reservada. A primeira categoria, C1, possui 6 vagas disponíveis e é reservada ao público. As segundas categorias, C2 a C9, também são reservadas ao público e podem solicitar as vagas que não estejam dispo",0.032,11.1,2159,258,0.2,0.9155724778341491,0.9999999999,1.0,0.20146754453436547
smollm2,smollm2:1.7b,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,"Após realizar as inscrições no período específico informado (14h do dia 04 de novembro de 2025 às 23h59min do dia 18 de novembro de 2025), a/o estudante pode ingressar em um curso de graduação superior em Ibirubá utilizando o login e senha informados na conta no portal gov.br. Se houverem vazões ou ",0.032,9.607,2087,183,0.2,0.9498695806894488,0.9999999999,1.0,0.2280360949379466
smollm2,smollm2:1.7b,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.","Não, não podemos considerar notas de treino como parte do processo seletivo. Você precisa realizar o Exame Nacional do Ensino Médio (Enem) ou a Prova para obter as notas necessárias para a graduação.",0.032,7.312,1997,68,0.6666666666666666,0.9060808389686182,0.9999999999,1.0,0.7284362475019619
smollm2,smollm2:1.7b,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"Se precisar de acessibilidade ou condições especiais no dia da prova, é recomendado que o candidato/candidata levante suas expectativas e seja claro com o Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS) sobre as condições específicas a serem alcançadas.  Para obter ac",0.032,24.241,2060,1024,0.8378378378378378,0.0,0.9999999999,1.0,0.2093906073580606
smollm2,smollm2:1.7b,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.",Não encontrei essa informação nos documentos.,0.037,7.033,2104,16,0.0,0.0,0.9999999999,1.0,0.19923318449095298
smollm2,smollm2:1.7b,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,"4.3 As vagas reservadas para estudantes de escola pública serão divididas em: 4.3.1 C9 – estudante de escola pública; 4.3.2 C5 – estudante de escola pública e de baixa renda; 4.3.3 C7 – estudante de escola pública e autodeclarado preto, pardo, indígena ou quilombola; 4.3.4 C8 – estudante de escola p",0.032,13.124,2162,376,0.8888888888888888,0.8580020729222846,0.9999999999,0.0,0.4071694768548594
smollm2,smollm2:1.7b,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"Se a resposta não estiver no contexto fornecido, diga ""Não encontrei essa informação nos documentos.""  ---  O que define se posso concorrer como egresso de escola pública é o seguinte:  1. Se você estiver em uma escola pública e não tenha acesso às instituições privadas, então você precisa concorrer",0.032,13.707,1851,476,0.0,0.937778337182578,0.9999999999,1.0,0.2105425695799948
smollm2,smollm2:1.7b,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.","Se a resposta não estiver no contexto fornecido, diga ""Não encontrei essa informação nos documentos.""",0.032,7.078,2058,35,0.0,0.0,0.9999999999,1.0,0.20212707257947246
smollm2,smollm2:1.7b,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.","Como a resposta não está no contexto fornecido, digo que a comprovação de renda para as cotas destinadas à baixa renda é realizada através de dados como foto de identificação, avaliação socioeconômica, entrevista de heterogeneidade e documentos de renda. Isso permite que os candidatos possam se matr",0.033,8.926,2130,132,0.5,0.0,0.0,0.0,0.2072570020178628
smollm2,smollm2:1.7b,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","Você está perguntando sobre as vagas de seleção que são destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas). Essas vagas foram movidas para a cota 6 do processo IFRS. Para saber mais sobre essas vagas, você pode pesquisar no documento relacionado ao processo seletivo de IFRS.",0.032,8.555,2159,109,0.5,0.0,0.9999999999,1.0,0.45114034382608004
smollm2,smollm2:1.7b,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.",Não encontrei essa informação nos documentos.,0.033,7.343,2250,16,1.0,0.0,0.9999999999,0.0,0.20093021625036145
smollm2,smollm2:1.7b,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.,0.033,6.959,2102,16,1.0,0.0,0.0,0.0,0.19965254578362418
smollm2,smollm2:1.7b,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,"O candidato aprovado por Cota 1 (Acesso Universal) e Cota 2 (Pessoa com Deficiência) que tenha cursado integralmente o Ensino Fundamental em instituições de ensino criada ou incorporada, mantida e administrada pelo Poder Público, precisa assinar a documentação de comprovação.",0.032,8.047,2089,92,1.0,0.9184571374089789,0.0,0.0,0.23033803600955005
smollm2,smollm2:1.7b,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,O documento equivalente para os candidatos indígenas que foram aprovados é o Registro Administrativo de Nascimento de In dígena (RANI).,0.032,7.44,2160,43,1.0,0.9407729659260514,0.9999999999,1.0,0.43536132805677497
smollm2,smollm2:1.7b,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,"A documento necessário para candidatos que concorrem a vagas reservadas a Quilombos (COTA 2, 3, 6 e 7) é o ""Declaração de Membro de Comunidade Quilombola"" (Anexo XIV).",0.035,7.752,2144,63,0.3333333333333333,0.97851093621226,0.9999999999,1.0,0.22781055739301082
smollm2,smollm2:1.7b,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.","Se o candidato/a enviar documentos apagados, cortados ou incompletos, não será aceito. Apenas documentos legíveis podem ser considerados. Caso a entrega de documentos seja inadequado ou indevido, o cadastro poderá ser cancelado e a candidata/a poderá receber penalidade no artigo 299 do Código Penal.",0.033,8.304,2129,99,1.0,0.8918440213040049,0.9999999999,1.0,0.5534135993447863
smollm2,smollm2:1.7b,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.",Não encontrei essa informação nos documentos.,0.032,6.052,1897,16,0.0,0.0,0.9999999999,1.0,0.19616791634840128
smollm2,smollm2:1.7b,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,"O processo de heteroidentificação é um procedimento específico utilizado para identificar e autoriza a inscrição de candidatas/candidatos negras/negros (pretas/pretas, pardas/pardos) no curso Técnico em Multimeios Didáticos na modalidade de Educação a Distância (EaD) do campus Osório. Essa autorizaç",0.032,19.584,2135,751,0.5333333333333333,0.9136192088600031,0.9999999999,1.0,0.29821786143523216
smollm2,smollm2:1.7b,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).","A banca utiliza um conjunto variável de critérios para avaliar os candidatos, dependendo do tipo de vagas disponíveis. Para as vagas C3 e C4, a banca considera que o candidato deverá ter cursado integralmente o Ensino Médio em escola pública, com renda familiar bruta per capita igual ou inferior a 1",0.039,12.245,2228,304,0.8181818181818182,0.8994384210907186,0.0,0.0,0.2103908785380328
smollm2,smollm2:1.7b,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.","Não, você não pode levar fotos ou suas certificações de nascimento para provar sua descendência. Você precisa apresentar a carteira de identidade ou documento equivalente, que possui as informações necessárias para o processo seletivo.",0.031,8.391,2236,79,0.4,0.9449537148505898,0.0,0.0,0.22464988048415452
smollm2,smollm2:1.7b,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.","Não, menores de 18 anos não precisam de autorização para filmagem do processo.",0.032,7.342,2183,30,0.0,0.9967263212330334,0.9999999999,1.0,0.22478035116188827
smollm2,smollm2:1.7b,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.","Se você for convocado e não comparecer à banca de heteroidentificação, a autorização da sua matrícula poderá ser negada. Você precisa apresentar o documento de identificação com foto conforme solicitado pela Comissão de Heteroidentificação antes de seu convóso. Se não for possível, você pode entrar ",0.032,8.914,2099,132,0.25,0.9910223394882679,0.9999999999,0.0,0.4831582437270181
smollm2,smollm2:1.7b,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.",A lista de candidatas/candidatos que estão em suplentes é publicada no campus. A listagem de candidatas/candidatos que foram reclassificados para o acesso universal (C1) também é publicada no campus.,0.033,7.76,2128,63,0.5,0.9020147191063168,0.9999999999,1.0,0.20555559050492356
smollm2,smollm2:1.7b,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula. Ela ocorre após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. A Chamada Pública é realizada para os cursos que houver a Chamada Pública, e participarão todas/todos as/os candidatas/candidatos que ainda não foram c",0.032,9.733,2088,193,0.7777777777777778,0.9058582335820626,0.9999999999,1.0,0.6007718148753656
smollm2,smollm2:1.7b,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,"Não, o nome listado na Chamada Pública não garante a vaga no curso. A Chamada Pública é apenas uma última chamada para matrícula e só permite a matrícula em cursos que estavam ocupados antes da chamada pública. Para obter a vaga no curso, você precisa realizar as preenchimentos necessários na Primei",0.032,6.62,2112,140,0.4,0.9899310024412769,0.9999999999,1.0,0.5013360722012146
smollm2,smollm2:1.7b,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,"Não, é proibido a inscrição por pessoa em mais de um curso de graduação. Seja o curso Integrado, EJA, Concomitante ou Subsequente, todos os cursos são exigentes para matricular em uma única instituição pública ou privada.",0.031,7.67,2009,87,0.8333333333333334,0.8935864365368171,0.9999999999,1.0,0.48165983157623826
smollm2,smollm2:1.7b,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"Se você for matriculado, mas faltarão os primeiros dias letivos, sua vaga será cancelada. Você pode responder com ""Não encontrei essa informação nos documentos.""",0.032,7.685,2167,56,0.0,0.9598874767462612,0.9999999999,1.0,0.558602950241602
smollm2,smollm2:1.7b,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Não é obrigatório possuir conta no portal gov.br para se inscrever. A/o candidata/candidato será direcionado ao portal gov.br para autenticar-se com seu CPF e senha, independentemente de já ter uma conta ou não.",0.032,7.834,2082,79,1.0,0.965151366037128,0.9999999999,1.0,0.22041216305114497
smollm2,smollm2:1.7b,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",A conta do GOV.BR para a inscrição é exigida pelo Candidato/Candidata.,0.032,6.093,2148,29,1.0,0.9418249286216412,0.0,0.0,0.21422885213192652
smollm2,smollm2:1.7b,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.","Não, você não pode usar o CPF dos seus pais para fazer a sua inscrição. Você precisa informar o CPF da sua inscrição no Processo Seletivo 2026/1 do IFRS.",0.032,7.762,2164,64,1.0,0.937341716373505,0.9999999999,0.0,0.964599124470025
smollm2,smollm2:1.7b,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,"Se a/o candidata/candidato esquecer a senha da sua conta na página de login no portal gov.br, será redirecionado para realizar o cadastro novamente. Caso ele não tenha cadastro no portal e precisar informar seu CPF, ele terá que digitar o CPF na página de login antes de iniciar a inscrição.",0.033,8.187,2065,105,0.5,0.0,0.0,0.0,0.21789605854957195
smollm2,smollm2:1.7b,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Não, candidatos estrangeiros não podem participar do processo seletivo.",0.03,7.22,2200,23,0.0,1.0000000000000002,0.9999999999,1.0,0.21419071691553895
smollm2,smollm2:1.7b,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,"Documentos com foto, expedidos por órgãos das Secretarias de Segurança, Forças Armadas, Polícia Militar, Ministério do Trabalho, Ordens ou Conselhos de Classe legalmente reconhecidos, ou Conselho Nacional de Trânsito (Carteira Nacional de Habilitação expedida na forma da Lei 9.503/97, com fotografia",0.032,8.988,2281,110,0.875,0.0,0.9999999999,0.5,0.21281147959690017
smollm2,smollm2:1.7b,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Não, não é permitido o uso de nome social durante o processo seletivo. A resposta está fornecida apenas com base no contexto informado e não foi encontrada na documentação ofertada.",0.031,7.153,2002,59,0.0,0.0,0.9999999999,1.0,0.22412079046346345
smollm2,smollm2:1.7b,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Você pode solicitar a inscrição do seu Nome Social no cadastro com base na Resolução 12/2015, do Conselho Nacional de Combate à Discriminação e Promoções dos Direitos de Lésbicas, Gays, Bissexuais, Travestis e Transexuais (CNCD/LGBT).  Para isso, você precisa:  1. Acessar o endereço https://cta.ifrs",0.032,9.799,2110,335,0.5,0.0,0.9999999999,1.0,0.20362031623019805
smollm2,smollm2:1.7b,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.","Não, o IFRS não envia e-mails de confirmação após a conclusão da inscrição. A resposta está no contexto do item 2 em que dizemos: ""A candidata/candidato que o nome não constar na lista de inscritos deverá encaminhar o comprovante de pagamento para o e-mail processoseletivo@ifrs.edu.br."" Isso signifi",0.033,9.752,2120,181,0.5,1.0000000000000002,0.0,0.0,0.2165058332375231
smollm2,smollm2:1.7b,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,"Não foi encontrada informação sobre a resposta à pergunta ""O que devo fazer se não receber o e-mail de confirmação?"" no contexto do documentos relacionados ao processo seletivo do IFRS. Por isso, digo:  Não encontrei essa informação nos documentos.",0.032,7.951,2050,87,1.0,0.0,0.0,1.0,0.20684542561611236
smollm2,smollm2:1.7b,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,(__) Documento onde conste o nº do CPF ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp),0.032,8.252,2247,71,1.0,0.0,0.9999999999,1.0,0.20647369610621685
smollm2,smollm2:1.7b,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.",CNH (Carteira Nacional de Habilitação) é aceita como identificação.,0.033,4.899,2154,24,1.0,0.9880133417630154,0.9999999999,1.0,0.9760748914719442
smollm2,smollm2:1.7b,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.","Não, você não pode usar a certidão de nascimento no lugar do RG para a matrícula.",0.036,7.19,2113,33,0.0,0.9969496898514137,0.9999999999,1.0,0.6066267162964238
smollm2,smollm2:1.7b,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.","Nenhuma informação sobre documentos digitais oficiais (como e-Títulos) estará fornecida nos documentos relacionados ao processo seletivo do IFRS. Por isso, digite ""Não encontrei essa informação nos documentos.""",0.033,7.914,2168,72,0.0,0.0,0.0,0.0,0.21361006872346672
smollm2,smollm2:1.7b,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.","Não, a cópia autenticada no cartório substitui o envio do documento original. O processo de inscrição é realizado pelo envio da cópia autenticada em um cartório substituindo o envio dos documentos originais.",0.033,8.321,2276,71,0.0,0.9322700595759155,0.0,0.0,0.22189490985243068
smollm2,smollm2:1.7b,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,"Não, a/o candidata/candidato autodeclarada/autodeclarado quilombola deverá enviar pelo Sistema de Pré-Matrícula: I. declaração expedida pela Fundação Cultural Palmares na qual conste o reconhecimento oficial do quilombo do qual o candidato pertençe ou, para quilombos em processo de reconhecimento, d",0.032,11.986,2247,292,0.8888888888888888,0.8891175021234596,0.0,1.0,0.20710789519413492
smollm2,smollm2:1.7b,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,"Não, não há um limite de idade máximo para ingressar nos cursos subsequentes. Você pode se inscrever em vários cursos consecutivemente através do IFRS.",0.032,7.115,2022,53,0.3333333333333333,0.9657055913156956,0.9999999999,1.0,0.7170379301457389
smollm2,smollm2:1.7b,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.","Não, não há idade mínima para inscrição em cursos superiores de graduação.",0.031,5.34,1920,29,0.0,0.9873708125893583,0.9999999999,0.0,0.7251105058581836
smollm2,smollm2:1.7b,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período de interposição de recursos é uma etapa do processo seletivo para ingressos no IFRS que pode acontecer entre os dias 27/11/2025 e 30/11/2025. Este período é utilizado para solicitar recursos, como pedidos de revisão ou questionamentos, sobre o resultado das comissões de heteroidentificação",0.031,9.6,2330,133,0.8333333333333334,0.9316175238809385,0.9999999999,1.0,0.582561628872914
smollm2,smollm2:1.7b,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"A resposta não está no contexto fornecido. Para encontrar a resposta, você precisa clicar no link ""Pré-Matrícula"" na seção de ""Anexos"". Isso lhe permitirá realizar o recurso contra o resultado preliminar da matrícula em Primeira Chamada.",0.032,8.374,2227,83,0.3333333333333333,0.0,0.9999999999,1.0,0.20206623034657575
smollm2,smollm2:1.7b,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Não, você não pode enviar recursos por e-mail diretamente ao campus. Você deve utilizar o sistema de Pré-Matrícula disponibilizado pelo IFRS para solicitar o atendimento especial em casos especiais, como necessidade de apresentar atestado médico no campus. Você pode enviá-lo ao campus ou enviar um e",0.031,8.615,2038,132,0.5714285714285714,0.9647036084169578,0.9999999999,0.0,0.5446841480900422
smollm2,smollm2:1.7b,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,Não encontrei essa informação nos documentos.,0.032,7.824,2388,16,1.0,0.0,0.9999999999,1.0,0.20327822313576077
smollm2,smollm2:1.7b,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa.",Não encontrei essa informação nos documentos.,0.03,6.984,2169,16,0.0,0.0,0.0,0.0,0.20549902788824398
smollm2,smollm2:1.7b,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.",Não encontrei essa informação nos documentos.,0.032,7.102,2195,16,1.0,0.0,0.0,0.0,0.20343236898896133
smollm2,smollm2:1.7b,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.",Não encontrei essa informação nos documentos.,0.032,6.41,2001,16,1.0,0.0,0.0,0.0,0.580974072397778
smollm2,smollm2:1.7b,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.",Não encontrei essa informação nos documentos.,0.032,6.418,2011,16,0.0,0.0,0.0,1.0,0.20830290869104445
smollm2,smollm2:1.7b,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo.,Não encontrei essa informação nos documentos.,0.031,6.686,2049,16,0.5,0.0,0.0,0.0,0.20504746967861012
smollm2,smollm2:1.7b,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.","Não, não é permitido a inscrição por pessoa em mais de um curso Integrado.",0.032,6.873,2036,29,0.5,0.8686993357633921,0.0,0.0,0.21797749885774248
smollm2,smollm2:1.7b,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.,"Não encontrei essa informação nos documentos. Por favor, tente novamente com um novo questionário ou consulte outros recursos disponíveis naquele assunto.",0.032,7.261,2070,49,0.3333333333333333,0.0,0.0,0.0,0.20572433599933876
