branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
smollm2,smollm2:1.7b,Há devolução do valor pago na taxa de inscrição se eu desistir de participar?,"Não. O valor pago na taxa de inscrição não é reembolsável sob nenhuma circunstância, exceto se houver cancelamento do certame por parte do IFRS.","Não, não há devolução do valor pago da taxa de inscrição se eu desistir de participar do processo seletivo.",0.031,7.137,2091,38,0.5,0.9266573098394171,0.9999999999,1.0,0.6508489657408411
smollm2,smollm2:1.7b,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","O que é esperado com essa pergunta é uma resposta que identifique o aluno ou candidato que possui direito à isenção do pagamento da taxa de inscrição. Porém, não encontrei dados sobre quem tem direito a solicitar a isenção no texto fornecido.",0.035,7.605,2025,84,0.5,0.0,0.9999999999,0.0,0.2183820734439238
smollm2,smollm2:1.7b,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"Não, a resposta não estiver no contexto fornecido. A resposta deve ser baseada em apenas o texto informado e não contenha nenhuma referência às perguntas ou respostas que você pode encontrar no contexto.",0.031,8.128,2223,71,0.3333333333333333,0.0,0.9999999999,1.0,0.21289696104958217
smollm2,smollm2:1.7b,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","O solicitante pode realizar a solicitação de isenção de taxa no endereço ingresso.ifrs.edu.br, através do formulário de solicitação de isenção que está disponível naquele site.",0.033,7.091,1968,63,1.0,0.9553953819820984,0.9999999999,1.0,0.7886341163078407
smollm2,smollm2:1.7b,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Não, a isenção pode ser solicitada somente pelo candidato que realizou o cadastro no CadÚnico. Caso haja alguma falha na inscrição ou se necessário correção de informações, o IFRS não fará correção do número do CPF após encerrado o período de solicitação.",0.035,7.633,1977,95,0.5,0.8869585942537312,0.9999999999,1.0,0.22289844264607456
smollm2,smollm2:1.7b,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Não, se minha isenção de taxa for aprovada (deferida), não estou inscrito no Processo Seletivo. A isenção de taxa é apenas uma forma de rejeitar o pagamento da taxa de inscrição e não é um processo para se inscrever em outro programa de entrada na Universidade Federal do Rio Grande do Sul (UFRGS).",0.033,7.834,2025,97,0.5,0.9245499713147802,0.9999999999,1.0,0.5579800556584231
smollm2,smollm2:1.7b,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.",Não encontrei essa informação nos documentos.,0.031,6.329,1985,16,0.5,0.0,0.9999999999,1.0,0.19584245625632093
smollm2,smollm2:1.7b,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,"O sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá é o Sistema de Acesso Universal e Reserva de Vagas, que permite a todos os candidatos que tenham cursado integralmente o Ensino Médio em escola pública, independente de renda.",0.033,8.148,2139,86,0.3333333333333333,0.9930368469833223,0.9999999999,1.0,0.2343302848299295
smollm2,smollm2:1.7b,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,"As vagas para os cursos técnicos subsequentes de Ibirubá são distribuídas em ordem de inscrição reservada, com a prioridade dos candidatos que apresentam uma renda igual ou inferior à mínima salário mínimo. Os candidatos que não apresentem este atributo podem se inscrever normalmente nas cotas que a",0.032,9.78,2159,181,0.5,1.0,0.9999999999,1.0,0.20446752515862016
smollm2,smollm2:1.7b,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,"Após realizar as inscrições no período específico informado, ao usar o login e senha disponibilizados pelo portal gov.br do IFRS, podemos ingressar em um curso de graduação superior em Ibirubá.",0.035,7.744,2087,73,0.6666666666666666,0.9545742283558089,0.9999999999,1.0,0.22746742274899162
smollm2,smollm2:1.7b,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.","Não, se inscrever para uma vaga com a categoria Acesso Universal, não poderá utilizar notas do Enem realizado como “treineiros”.",0.032,6.948,1997,46,0.5,0.9249067539805862,0.9999999999,1.0,0.7343446621636683
smollm2,smollm2:1.7b,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"Se precisar de acessibilidade ou condições especiais durante a prova, o candidato poderá solicitar ao Secretaria de Educação Profissional e Tecnológica do Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS) as seguintes alternativas:  1. Acesso facilitado em função de dif",0.033,16.441,2060,584,0.9,0.0,0.9999999999,0.0,0.7086132644113015
smollm2,smollm2:1.7b,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.",Não encontrei essa informação nos documentos.,0.04,6.992,2104,16,0.0,0.0,0.9999999999,1.0,0.19923318449095298
smollm2,smollm2:1.7b,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,"4.3 As vagas reservadas para estudantes de escola pública serão divididas em: 4.3.1 C9 – estudante de escola pública; 4.3.2 C5 – estudante de escola pública e de baixa renda; 4.3.3 C7 – estudante de escola pública e autodeclarado preto, pardo, indígena ou quilombola; 4.3.4 C8 – estudante de escola p",0.034,13.058,2162,372,0.8888888888888888,0.9287654204763992,0.0,0.0,0.2197709155565641
smollm2,smollm2:1.7b,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"Se a resposta não estiver no contexto fornecido, diga ""Não encontrei essa informação nos documentos.""  ---  O que define se posso concorrer como egresso de escola pública é o seguinte:  1. Se você tiver cursado intégralmente o Ensino Médio em escola pública, com renda familiar bruta per capita igual",0.033,15.975,1851,608,0.7777777777777778,0.9388486742282136,0.9999999999,1.0,0.2097236032380044
smollm2,smollm2:1.7b,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.","Não poderão concorrer às vagas reservadas a que se refere o item 1.14.2. Do total das vagas oferecidas em cada curso, serão reservadas 50% (cinquenta por cento) do estabelecido neste Edital.  Entendem-se Pessoas com Deficiência (PcD) aquelas que se enquadram na classificação apresentada no Art. 4º d",0.037,13.895,2058,435,1.0,0.0,0.9999999999,1.0,0.21188253438604626
smollm2,smollm2:1.7b,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.","Como funciona a comprovação de renda para as cotas destinadas à baixa renda, é necessário que o candidato/candidata tenha uma renda familiar bruta per capita igual ou inferior a 1 salário mínimo. Isso é importante pois a comprovar a renda é um requisito para se inscrever em alguma das cotas destinad",0.033,24.603,2130,1024,0.7391304347826086,0.9252706437845186,0.0,0.0,0.21227333146862093
smollm2,smollm2:1.7b,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","As vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas) são as cota 6 e cota 7. Cota 6 é para pessoas com Deficiência (PcD), que tenham cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Fundamental (Cursos de Graduação) em escola pública, autodeclarada/autode",0.038,10.656,2159,228,0.25,0.9225118225883032,0.9999999999,1.0,0.6479767679092405
smollm2,smollm2:1.7b,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.","Candidata/Candidato que tenha cursado integralmente o Ensino Médio em escola pública, autodeclarada/autodeclarado negra/negro (preta/preto, parda/pardo) ou indígena (PPI), independente de renda - 1 vagas.",0.033,8.461,2250,82,0.0,0.0,0.9999999999,0.0,nan
smollm2,smollm2:1.7b,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.,0.032,6.972,2102,16,0.0,0.0,0.0,0.0,0.19965254578362418
smollm2,smollm2:1.7b,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,"O candidato aprovado por Cota 1 (Acesso Universal) e Cota 2 (Pessoa com Deficiência) que tenha cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Médio (Cursos de Graduação) em escola pública, autodeclarada/autodeclarado negra/negro (preta/preto, parda/parda), indígena ou quilomb",0.033,24.311,2089,1024,0.15384615384615385,0.0,0.0,0.0,0.21524233224042144
smollm2,smollm2:1.7b,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,O documento equivalente para os candidatos indigenas que estão aprovados é o Registro Nacional de Estrangeiro (RNE).,0.037,7.375,2160,34,0.3333333333333333,0.9269999365177272,0.9999999999,1.0,0.21746878033788683
smollm2,smollm2:1.7b,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,"A documento necessário para candidatos que concorrem a vagas reservadas a Quilombos (COTA 2, 3, 6 e 7) é a ""Declaração de Membro de Comunidade Quilombola"" (Anexo XIV).",0.032,7.784,2144,63,0.6666666666666666,0.947249755590586,0.9999999999,1.0,0.22772801025638176
smollm2,smollm2:1.7b,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.","Não encontrei essa informação nos documentos. Por favor, tente novamente com um outro site relacionado à IFRS.",0.031,7.304,2129,36,0.0,0.0,0.9999999999,1.0,0.21089659930757726
smollm2,smollm2:1.7b,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.",Não encontrei essa informação nos documentos.,0.032,6.098,1897,16,0.0,0.0,0.9999999999,1.0,0.19616791634840128
smollm2,smollm2:1.7b,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,"O processo de heteroidentificação (Heteroidentificação) é um procedimento específico para identificar e autorizar as pessoas que se autodeclararam negras/negros (pretas/pretos ou pardas/pardos) no ato da inscrição. Este processo é realizado pela Comissão de Heteroidentificação, que é responsável por",0.03,11.562,2135,287,0.6666666666666666,0.9280406632416568,0.9999999999,1.0,0.5926212155058133
smollm2,smollm2:1.7b,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).","A banca utiliza o seguinte critério para avaliar o candidato:  1. Cota 3: Pessoa com Deficiência (PcD) que tenha cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Médio (Cursos de Graduação) em escola pública, autodeclarada/autodeclarado negra/negro (preta/preto, parda/pardo), i",0.031,18.35,2228,654,0.42105263157894735,0.0,0.0,0.0,0.21160607105373147
smollm2,smollm2:1.7b,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.","Não, você não pode levar fotos ou sua certidação de nascimento para provar seu ascendente. Você precisa apresentar documentos oficiais que indiquem o número do CPF ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao",0.039,10.833,2236,221,0.375,0.8913979754815868,0.0,0.0,0.4090678136932644
smollm2,smollm2:1.7b,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.","Não, menores de 18 anos não precisam de autorização para filmagens do processo.",0.032,7.348,2183,30,0.0,0.9955365951695748,0.9999999999,1.0,0.22474304557874825
smollm2,smollm2:1.7b,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.","Se você for convocado e não comparecer à banca de heteroidentificação, a autorização da sua matrícula será negada. Você poderá entender que o processo para obter a autorização é importante para se inscrever em um curso no IFRS.",0.032,7.984,2099,76,0.25,0.9677978618311708,0.9999999999,0.0,0.39964402470121413
smollm2,smollm2:1.7b,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.",As listas de classificados e chamadas para matrícula estão disponíveis na página ingresso.ifrs.edu.br.,0.033,7.342,2128,39,1.0,0.933014144509283,0.9999999999,1.0,0.6076141855953204
smollm2,smollm2:1.7b,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula. Ela ocorre após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. A Chamada Pública é realizada por instituições públicas e privadas com bolsa de estudo Prouni, e participa do candidato/candidata que solicitou matrícu",0.034,9.632,2088,186,0.7142857142857143,0.9057734135034594,0.9999999999,1.0,0.4740475880040839
smollm2,smollm2:1.7b,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,"Não, o nome listado na Chamada Pública não garante a vaga no curso. A Chamada Pública é apenas uma última chamada para matrícula e é realizada após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. As candidatas/candidatos precisam confirmar seus documentos e obter uma ",0.033,6.631,2112,140,0.7142857142857143,0.9899310024412769,0.9999999999,1.0,0.5760643007740069
smollm2,smollm2:1.7b,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,"Não, a resposta não está no contexto fornecido. Para saber se você pode manter vínculos ativos de matrícula em mais de um curso de graduação, precisaría verificar o documento de identidade da pessoa que assinou a autorização (mãe, pai ou responsável da/do menor) no período de 24 de setembro de 2025 ",0.032,8.394,2009,130,0.5,0.0,0.9999999999,1.0,0.21628293759406303
smollm2,smollm2:1.7b,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"Se você for matriculado, mas faltar aos primeiros dias letivos, sua vaga será cancelada. Para obter mais informações sobre o processo seletivo e as regras de inscrição no IFRS, pode-se consultar o site ingresso.ifrs.edu.br ou entender a documentação faltante.",0.033,8.32,2167,94,1.0,0.0,0.9999999999,1.0,0.5554207925279115
smollm2,smollm2:1.7b,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Não é obrigatório possuir conta no portal gov.br para se inscrever, mas é necessário ter cadastro no portal para realizar o cadastro e autenticar-se com seu CPF e senha. Caso ainda não tenha cadastro no portal, será redirecionado para realizar o cadastro.",0.032,7.976,2082,87,0.75,0.0,0.9999999999,1.0,0.221481589757933
smollm2,smollm2:1.7b,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",Não encontrei essa informação nos documentos.,0.033,5.93,2148,16,1.0,0.0,0.0,0.0,0.2025141774619695
smollm2,smollm2:1.7b,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.","Não, você não pode usar o CPF dos seus pais para fazer sua inscrição. Você precisa informar o CPF da sua inscrição no Formulário de Solicitação de Isenção.",0.033,7.767,2164,61,1.0,0.9500123399258098,0.9999999999,0.0,0.9664022658039584
smollm2,smollm2:1.7b,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,"Se esquecer a senha da sua conta no portal gov.br, você pode tentar recuperá-la através do seguinte processo:  1. Acesse o portal gov.br e navegue até o menu ""Login"". 2. Clique em ""Recuperar Senha"" ou ""Tentar novamente"", conforme a sua configuração. 3. O portal fornecerá uma senha para recuperar, qu",0.035,10.598,2065,245,0.0,0.0,0.0,0.0,0.5938184464600438
smollm2,smollm2:1.7b,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Não, candidatos estrangeiros não podem participar do processo seletivo.",0.032,7.281,2200,23,0.0,1.0000000000000002,0.9999999999,1.0,0.21419071691553895
smollm2,smollm2:1.7b,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,(__) Documento onde conste o nº do CPF ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp),0.033,8.395,2281,71,0.6666666666666666,0.0,0.9999999999,0.0,0.21154269599227038
smollm2,smollm2:1.7b,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.",Não encontrei essa informação nos documentos.,0.033,6.477,2002,16,0.0,0.0,0.9999999999,1.0,0.20308388328429744
smollm2,smollm2:1.7b,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,Não encontrei essa informação nos documentos.,0.033,4.403,2110,16,0.0,0.0,0.9999999999,1.0,0.2075923477762817
smollm2,smollm2:1.7b,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.","Não, o IFRS não envia e-mails de confirmação após a conclusão da inscrição. A resposta está no contexto fornecido, que diz: ""A publicação será realizada no site ingresso.ifrs.edu.br."" Isso significa que o IFRS envia informações e notificações sobre a inscrição em um site oficial, mas não via e-mail.",0.033,8.578,2120,115,1.0,1.0000000000000002,0.0,0.0,0.2149994722553627
smollm2,smollm2:1.7b,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,"Não foi encontrada informação sobre a resposta à pergunta ""O que devo fazer se não receber o e-mail de confirmação?"" no contexto fornecido. Por isso, digo: Não encontrei essa informação nos documentos.",0.032,7.645,2050,72,0.5,0.0,0.0,0.0,0.20724642055533893
smollm2,smollm2:1.7b,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,(__) Documento onde conste o nº do CPF ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp),0.034,8.2,2247,71,1.0,0.0,0.9999999999,1.0,0.20647369610621685
smollm2,smollm2:1.7b,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","CNH (Carteira Nacional de Habilitação) não é aceita como identificação. A identificação mais adequada para o processo seletivo do IFRS seria a Carteira de Identidade ou documento equivalente, conforme mencionado no contexto fornecido.",0.033,5.691,2154,73,0.5,0.9531843558687332,0.9999999999,1.0,0.2195715484360559
smollm2,smollm2:1.7b,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.","Não, você não pode usar a certidão de nascimento no lugar do RG para a matrícula. A matrícula é obrigatória e precisa ser feita em uma instituição oficial da UFRS, com documentos equivalentes ou identificações autorizadas pelo Ministério da Educação.",0.033,8.153,2113,90,0.25,0.965524948432329,0.9999999999,1.0,0.6450087405092988
smollm2,smollm2:1.7b,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.","Não encontrei essa informação nos documentos. 6.9 A/O candidata/candidato convocada/convocado que não apresentar a documentação exigida, quando solicitada, perderá o direito à vaga, independente do período do curso em que esteja matriculado/matriculado.",0.033,8.193,2168,89,0.6666666666666666,0.0,0.0,0.0,0.2116278939327576
smollm2,smollm2:1.7b,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.","Não, a cópia autenticada no cartório substitui o envio do documento original. A inscrição é realizada pelos documentos enviados por eletronicamente, conforme especificado no Anexo VIII.",0.033,8.175,2276,62,0.6666666666666666,0.9343188917766738,0.9999999999,0.0,0.22142494316074435
smollm2,smollm2:1.7b,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,"No contexto fornecido, você precisa enviar uma documentação de matricula com o número de Cadastro de Pessoa Física (CPF) e a/o candidata/candidato autodeclarada/autodeclarado quilombola. Não há informações sobre precisar enviar fotos 3x4 no momento da pré-matrícula.",0.034,8.738,2247,102,1.0,0.0,0.9999999999,0.0,0.21533655587007594
smollm2,smollm2:1.7b,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,"Não, não há um limite de idade máximo para ingressar nos cursos subsequentes. Ao se inscrever em um curso Concomitantes ou Subsequente, a pessoa precisa ter concluído o Ensino Médio (2º grau) ou estar cursando a partir do 2º ano do Ensino Médio até 29 de maio de 2026.",0.032,7.947,2022,106,0.6,0.9957411303156711,0.9999999999,1.0,0.4648169078868508
smollm2,smollm2:1.7b,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.","Não há uma idade mínima para inscrição em cursos superiores de graduação. As vagas estão disponíveis a todos, independentemente da idade.",0.032,5.645,1920,49,0.0,0.989171835041368,0.9999999999,0.0,0.5218614791714697
smollm2,smollm2:1.7b,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período de interposição de recursos é uma fase do processo seletivo para ingressos no IFRS, que pode ser realizada entre a data limite de pagamento da taxa de inscrição (13/10/2025) e o resultado preliminar das comissões de heteroidentificação (27/11/2025). Este período é especialmente importante ",0.031,10.117,2330,163,0.5,0.9138161959108385,0.9999999999,1.0,0.20711759830400855
smollm2,smollm2:1.7b,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"Não é possível enviar um recurso contra o resultado preliminar. O processo seletivo para a matrícula não permite a complementarção da documentação ou apresentar recurso, conforme informada no texto. Se você tiver alguma dúvida sobre como enviar um recurso contra o resultado preliminar, deve-se consu",0.031,9.36,2227,137,0.16666666666666666,0.0,0.9999999999,1.0,0.19956330778946388
smollm2,smollm2:1.7b,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Não, você não pode enviar recursos por e-mail diretamente ao campus. A orientação contida no item 8.2 do edital informa que é necessário apresentar o documento ou atestado médico no campus ou enviá-lo pelo e-mail conforme informado no item 8.1.1.",0.03,7.919,2038,87,0.25,1.0,0.9999999999,0.0,0.643146770139375
smollm2,smollm2:1.7b,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,"O prazo padrão para análise e resposta dos recursos é de 15 dias. Para obter mais informações sobre os recursos, o candidato/autodeclarado deveria consultar o link: https://forms.gle/QymKBfPyrgzsXoqs7 e realizar o recurso pelo sistema de Pré - Matrícula disponibilizado no site ingresso.ifrs.edu.br.",0.034,9.633,2388,118,0.6666666666666666,0.9540337937588625,0.0,1.0,0.20595059421912787
smollm2,smollm2:1.7b,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa.",Não encontrei essa informação nos documentos.,0.03,7.051,2169,16,0.0,0.0,0.0,0.0,0.20549902788824398
smollm2,smollm2:1.7b,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.",Não encontrei essa informação nos documentos.,0.032,7.152,2195,16,1.0,0.0,0.0,0.0,0.20343236898896133
smollm2,smollm2:1.7b,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.",Não encontrei essa informação nos documentos.,0.032,6.454,2001,16,1.0,0.0,0.0,0.0,0.20597407239777799
smollm2,smollm2:1.7b,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.",Não encontrei essa informação nos documentos.,0.033,6.459,2011,16,1.0,0.0,0.0,1.0,0.20830290869104445
smollm2,smollm2:1.7b,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo.,"A resposta não está disponível no contexto informado. Por favor, envie a pergunta novamente para que eu possamos responder com mais precisidade e atenção.",0.032,7.239,2049,49,0.3333333333333333,0.0,0.0,0.0,0.20528720642438028
smollm2,smollm2:1.7b,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.","Não, você não pode aprovar disciplinas que já foram cursadas em outra instituição. Você precisa inscrever-se no curso que deseja fazer, independentemente da sua experiência com outras disciplinas.",0.032,7.476,2036,65,0.3333333333333333,0.9333139811153979,0.0,0.0,0.21596551549167298
