branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
gemma,gemma2:27b,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"Sim, somente serão aceitos cadastros atualizados nos últimos 2 anos.  ",0.042,75.23,1538,19,1.0,0.8784376420786744,0.9999999999,1.0,0.7252680827185537
gemma,gemma2:27b,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","Para solicitar a isenção, o candidato deve acessar o endereço https://cadunico.dataprev.gov.br e clicar no botão onde diz: “Entrar com o gov.br”. Após realizar o login (acesso), utilizar a opção “Consulta ao Formulário”. É preciso gerar o Extrato de Consulta Completa e salvar no computador ou celula",0.042,105.086,1331,159,1.0,0.9117442838003963,0.9999999999,1.0,0.5890631407529476
gemma,gemma2:27b,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Sim, se mais de uma pessoa de uma mesma família fizer a inscrição no processo seletivo, cada uma deverá solicitar o não pagamento da taxa de inscrição.     ",0.039,70.739,1336,34,1.0,0.916453677314565,0.9999999999,1.0,0.7202547028185227
gemma,gemma2:27b,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Não, mesmo se sua solicitação de isenção for deferida, você ainda precisará realizar a inscrição de 24 de setembro de 2025 até o dia 12 de outubro de 2025.     ",0.039,77.993,1375,52,1.0,0.8837097127782036,0.9999999999,1.0,0.7793866609357354
gemma,gemma2:27b,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.",Não encontrei essa informação nos documentos.  ,0.04,64.773,1322,11,1.0,0.0,0.9999999999,1.0,0.19584245625632093
gemma,gemma2:27b,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,Prova.,0.039,75.967,1632,3,1.0,0.0,0.9999999999,1.0,0.7024408618699401
gemma,gemma2:27b,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,"As vagas para os cursos técnicos subsequentes em Ibirubá são distribuídas entre diferentes cotas, com número específico de vagas para cada uma. As cotas são:  * **C1:** Reserva Ensino Público - Renda igual ou inferior a 1 salário mínimo * **C2:** Independente de Renda * **C3:** Renda igual ou inferi",0.039,162.18,1631,310,1.0,0.9463786807900252,0.9999999999,1.0,0.20480897189531505
gemma,gemma2:27b,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,"Segundo o texto fornecido, existem duas formas de ingresso nos cursos de graduação superior em Ibirubá:  * **Processo Seletivo**: O processo seletivo é a principal forma de ingresso. As inscrições são realizadas online no período de 04 de novembro de 2025 às 18 de novembro de 2025, através do site i",0.04,106.276,1579,121,0.5,0.9650492461611185,0.9999999999,1.0,0.22418932328836208
gemma,gemma2:27b,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.",Não serão consideradas notas do Enem realizado como “treineiros”.  ,0.038,71.306,1452,17,1.0,0.9342124567304038,0.9999999999,1.0,0.980245552694408
gemma,gemma2:27b,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"Caso necessite de algum(ns) dos atendimentos especiais listados abaixo, assinale a(s) alternativa(s) correspondente(s)   * Acesso facilitado em função de dificuldade de locomoção ou uso de cadeira de roda. * Mesa adequada a uma cadeira de rodas. * Cadeira e mesa adequadas à minha estatura ou amputaç",0.043,140.613,1395,279,1.0,0.0,0.9999999999,0.0,0.20913104284348158
gemma,gemma2:27b,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.",A/O candidata/candidato poderá solicitar:  * **Acesso facilitado em função de dificuldade de locomoção ou uso de cadeira de rodas.** * **Mesa adequada a uma cadeira de rodas.** * **Cadeira e mesa adequadas à minha estatura ou amputação.** * **Realização da prova em ambiente com poucas pessoas.** * *,0.039,142.088,1424,275,1.0,0.8965655358525729,0.9999999999,1.0,0.4036154141365923
gemma,gemma2:27b,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,Não encontrei essa informação nos documentos.  ,0.042,72.368,1513,11,nan,0.0,0.9999999999,0.0,0.2034506147316154
gemma,gemma2:27b,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"Para concorrer como egresso de escola pública, você precisa ter cursado integralmente o Ensino Médio em uma escola pública.   ",0.043,69.773,1357,29,1.0,0.9426115685877906,0.9999999999,1.0,0.22709031867023877
gemma,gemma2:27b,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.","Não, você não poderá concorrer às vagas reservadas. O item 1.14.4 afirma que ""não poderão concorrer às vagas reservadas [...] as/os candidatas/candidatos que tenham cursado, em algum momento, parte do Ensino Fundamental (para os Cursos Técnicos) ou parte do Ensino Médio (para os Cursos de Graduação)",0.039,92.309,1443,94,1.0,0.9459712801156286,0.9999999999,1.0,0.604012386770227
gemma,gemma2:27b,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.",Documentos de renda e Avaliação socioeconômica.  ,0.038,70.575,1472,14,1.0,0.0,0.9999999999,0.0,0.2136450988200381
gemma,gemma2:27b,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","As vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas) são a Cota 3 e a Cota 6.    A Cota 3 é para candidatos que se autodeclaram negros/negras (pretos/pretas, pardos/pardas), indígenas ou quilombolas (PPIQ), cursando integralmente o Ensino Fundamental ou Médio em escola pública",0.041,118.025,1497,175,1.0,0.936642216803191,0.9999999999,1.0,0.722174816837645
gemma,gemma2:27b,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.","Pessoa com Deficiência (PcD) , que tenha cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Fundamental (Cursos de Graduação) em escola pública, independente de renda.  ",0.04,81.925,1523,45,0.25,0.8983952351219587,0.9999999999,0.0,0.4167920724665496
gemma,gemma2:27b,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.  ,0.038,69.849,1454,11,1.0,0.0,0.9999999999,0.0,0.19965254578362418
gemma,gemma2:27b,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,Não encontrei essa informação nos documentos.  ,0.039,69.831,1433,11,0.0,0.0,0.0,0.0,0.2022389761010152
gemma,gemma2:27b,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,"A/o candidata/candidato autodeclarada/autodeclarado indígena deverá preencher a autodeclaração de candidata/candidato indígena, que se encontra no Anexo VII e enviar cópia do Registro Administrativo de Nascimento de Indígena (RANI) ou de declaração de pertença a grupo étnico indígena emitida por lid",0.04,89.444,1464,83,1.0,0.0,0.9999999999,1.0,0.8596339071746002
gemma,gemma2:27b,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,"A/o candidata/candidato autodeclarada/autodeclarado quilombola deverá enviar pelo Sistema de Pré-Matrícula: I. declaração expedida pela Fundação Cultural Palmares na qual conste o reconhecimento oficial do quilombo do qual o candidato pertença ou, para quilombos em processo de reconhecimento, docume",0.04,117.804,1456,186,0.75,0.928797712831758,0.9999999999,1.0,0.6959680920512368
gemma,gemma2:27b,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.","""Todos os documentos enviados eletronicamente devem estar legíveis.""  ",0.039,73.748,1474,16,1.0,0.8747122305487296,0.9999999999,1.0,0.21776935285693916
gemma,gemma2:27b,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.","Sua matrícula será realizada de forma condicional, devendo apresentar o Certificado de Conclusão do Ensino Médio até 29 de maio de 2026.  ",0.04,68.284,1253,37,1.0,0.9093848329954988,0.9999999999,1.0,0.46790003232298016
gemma,gemma2:27b,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,O processo de heteroidentificação visa verificar a autodeclaração racial de candidatos negros (pretas/pretos e pardas/pardos) que se inscreveram no IFRS.  Candidatos nessas condições devem ter sua autodeclaração confirmada por uma comissão de heteroidentificação do IFRS.  ,0.041,89.311,1523,71,1.0,0.9395933617479899,0.9999999999,1.0,0.6715843592772117
gemma,gemma2:27b,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).",Não encontrei essa informação nos documentos.  ,0.042,72.688,1518,11,0.0,0.0,0.0,0.0,0.20461056206801254
gemma,gemma2:27b,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.",Não encontrei essa informação nos documentos.  ,0.041,73.193,1538,11,1.0,0.0,0.0,0.0,0.20352432657099756
gemma,gemma2:27b,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.","Sim, menores de 18 anos precisam da assinatura de um responsável no documento de autorização.   ",0.039,77.349,1545,23,1.0,0.9272985009631204,0.9999999999,1.0,0.5291329772063615
gemma,gemma2:27b,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.",Não será marcada outra data para comparecimento caso a/o candidata/candidato alegue desconhecimento da data e horário ou impossibilidade pessoal para o não comparecimento.    ,0.044,80.021,1481,38,1.0,0.8845320686359998,0.9999999999,0.0,0.21420629109965902
gemma,gemma2:27b,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.",As publicações das listas de classificados e chamadas para matrícula são realizadas no site ingresso.ifrs.edu.br.  ,0.042,74.75,1461,29,1.0,0.9650907332923817,0.9999999999,1.0,0.6081496606176858
gemma,gemma2:27b,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula. Ela ocorre após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. Para os cursos que houver a Chamada Pública, participarão todas/todos as/os candidatas/candidatos que ainda não foram chamadas/chamados na primeira cha",0.042,90.07,1398,96,1.0,0.9232205223453571,0.9999999999,1.0,0.6032817404080657
gemma,gemma2:27b,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,"Não, a publicação do nome da/do candidata/candidato na Chamada Pública e o envio da documentação não garantem à/ao candidata/candidato à vaga no curso e a efetivação da matrícula.    ",0.039,80.288,1440,50,1.0,0.9365405506382424,0.9999999999,1.0,0.6471015645049045
gemma,gemma2:27b,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,"Não, é proibida a matrícula em mais de um curso superior (de graduação) em instituições públicas ou instituição privadas com bolsa de estudo Prouni.  ",0.044,75.985,1423,34,1.0,0.8821960828561002,0.9999999999,1.0,0.655161896278883
gemma,gemma2:27b,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"De acordo com o artigo 20.1 da seção 20 DAS DISPOSIÇÕES GERAIS E FINAIS, a matrícula do estudante que não comparecer, injustificadamente, aos 6 (seis) primeiros dias de efetivo trabalho acadêmico, do primeiro período letivo do curso, será cancelada, exceto para os ingressantes por transferência ou i",0.039,93.944,1539,86,1.0,0.9300331032063843,0.9999999999,1.0,0.3769673743797388
gemma,gemma2:27b,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Sim, é obrigatório possuir conta no portal gov.br para se inscrever.  A/o candidata/candidato, ao acessar o sistema de inscrição do IFRS, será direcionado ao portal gov.br para autenticar-se com seu CPF e senha. Caso ainda não tenha cadastro no portal, ao digitar o CPF na página de login, a/o candid",0.042,92.373,1452,94,0.8,0.9555338197067267,0.9999999999,1.0,0.6467257911565676
gemma,gemma2:27b,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",Não encontrei essa informação nos documentos.  ,0.04,69.855,1469,11,1.0,0.0,0.0,0.0,0.2025141774619695
gemma,gemma2:27b,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.",Não encontrei essa informação nos documentos.  ,0.043,75.518,1568,11,1.0,0.0,0.9999999999,0.0,0.20740344474170866
gemma,gemma2:27b,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,Não encontrei essa informação nos documentos.  ,0.04,69.845,1421,11,1.0,0.0,0.0,0.0,0.20800010818655762
gemma,gemma2:27b,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Sim, candidatos estrangeiros podem participar. O texto menciona que candidatas/candidatos estrangeiras/estrangeiros devem apresentar: o Registro Nacional de Estrangeiro (RNE); ou o Passaporte com visto de estudante; ou Outro documento que por previsão legal permita que o estrangeiro estude no Brasil",0.042,88.821,1544,66,0.75,0.954791723412957,0.9999999999,1.0,0.7121173243638553
gemma,gemma2:27b,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,O candidato estrangeiro pode apresentar:  * Registro Nacional de Estrangeiro (RNE); ou * Passaporte com visto de estudante; ou * Outro documento que por previsão legal permita que o estrangeiro estude no Brasil.    ,0.043,87.774,1589,51,1.0,0.0,0.9999999999,0.0,0.5262488758271897
gemma,gemma2:27b,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Sim, é permitido o uso de nome social durante o processo seletivo. O candidato menor de idade precisará preencher o Anexo VIII com a assinatura do responsável legal e enviar para o email nome.social@ifrs.edu.br juntamente com cópia do documento de identidade do responsável no período de 04 de novemb",0.047,90.501,1447,87,0.8333333333333334,0.9351207621600601,0.9999999999,1.0,0.36853114556144845
gemma,gemma2:27b,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Eu, abaixo identificada\identificado, solicito o uso do Nome Social em minha inscrição no Processo Seletivo 2026/1 do IFRS. Nome social Nome civil CPF Número da inscrição E-mail Telefone com DDD Local e Data: ______________________________, ______\______\____ _______________________________________ ",0.043,161.159,1554,321,1.0,0.0,0.9999999999,1.0,0.20281898977685547
gemma,gemma2:27b,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.",Não encontrei essa informação nos documentos.  ,0.042,72.508,1489,11,1.0,0.0,0.0,0.0,0.1987650931772184
gemma,gemma2:27b,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,Não encontrei essa informação nos documentos.  ,0.039,69.906,1410,11,1.0,0.0,0.0,0.0,0.2011401200556522
gemma,gemma2:27b,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,Não encontrei essa informação nos documentos.  ,0.041,74.228,1550,11,1.0,0.0,0.0,1.0,0.20559802300318666
gemma,gemma2:27b,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","Sim, a CNH é aceita como documento de identificação.  O texto menciona: ""(...)Documentos com foto, expedidos por órgãos das Secretarias de Segurança, Forças Armadas, Polícia Militar, Ministério do Trabalho, Ordens ou Conselhos de Classe legalmente reconhecidos, ou Conselho Nacional de Trânsito (Cart",0.039,92.809,1462,95,1.0,0.9484025817425468,0.9999999999,1.0,0.5276819130421698
gemma,gemma2:27b,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.",Não encontrei essa informação nos documentos.  ,0.039,69.725,1431,11,1.0,0.0,0.9999999999,1.0,0.21271676173452392
gemma,gemma2:27b,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.",Não encontrei essa informação nos documentos.  ,0.039,69.816,1433,11,1.0,0.0,0.9999999999,0.0,0.2073835447895226
gemma,gemma2:27b,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.",Não encontrei essa informação nos documentos.  ,0.04,75.76,1573,11,1.0,0.0,0.0,0.0,0.20967968116241134
gemma,gemma2:27b,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,Não encontrei essa informação nos documentos.  ,0.04,72.753,1498,11,1.0,0.0,0.9999999999,0.0,0.20211894418662496
gemma,gemma2:27b,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,Não encontrei essa informação nos documentos.  ,0.043,69.869,1426,11,1.0,0.0,0.9999999999,0.0,0.21180808063600848
gemma,gemma2:27b,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.",Não encontrei essa informação nos documentos.  ,0.039,64.816,1334,11,1.0,0.0,0.9999999999,0.0,0.2121879440972472
gemma,gemma2:27b,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao gabarito das provas é de 24 a 25/11/2025.    O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao resultado das comissões de heteroidentificação para as/os candidatas/candidatos aut",0.041,117.256,1675,142,1.0,0.8829488421243826,0.9999999999,1.0,0.2109097748136615
gemma,gemma2:27b,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"A complementação da documentação ou o recurso serão realizados pelo site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.  ",0.04,83.669,1604,34,1.0,0.8597027177774411,0.9999999999,1.0,0.7113055534049493
gemma,gemma2:27b,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Sim, você pode enviar recursos por e-mail diretamente ao campus. O texto menciona que a complementação da documentação ou o recurso serão realizados pelo site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.  Mas também diz que ""A/O candidata/candidato que não tiver acesso à internet, computador o",0.04,89.315,1404,93,0.8333333333333334,0.9574210036830019,0.9999999999,0.0,0.21093653360811637
gemma,gemma2:27b,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,Não encontrei essa informação nos documentos.  ,0.041,83.021,1740,11,1.0,0.0,0.0,1.0,0.20327822313576077
gemma,gemma2:27b,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa.",Não encontrei essa informação nos documentos.  ,0.041,72.644,1513,11,0.0,0.0,0.0,0.0,0.20549902788824398
gemma,gemma2:27b,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.",Não encontrei essa informação nos documentos.  ,0.039,75.987,1581,11,0.0,0.0,0.0,0.0,0.20343236898896133
gemma,gemma2:27b,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.",Não encontrei essa informação nos documentos.  ,0.038,69.809,1450,11,1.0,0.0,0.0,0.0,0.580974072397778
gemma,gemma2:27b,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.",Não encontrei essa informação nos documentos.  ,0.048,69.698,1427,11,1.0,0.0,0.0,0.0,0.20830290869104445
gemma,gemma2:27b,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo.,Não encontrei essa informação nos documentos.  ,0.039,69.653,1449,11,1.0,0.0,0.0,0.0,0.20504746967861012
gemma,gemma2:27b,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.",Não encontrei essa informação nos documentos.  ,0.045,69.68,1415,11,1.0,0.0,0.0,0.0,0.20150053343872484
gemma,gemma2:27b,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.,Não encontrei essa informação nos documentos.  ,0.047,66.887,1405,11,1.0,0.0,0.0,0.0,0.20119049314115056
gemma,gemma2:27b,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica.","Sim, a/o candidata/candidato que não tiver acesso à internet, computador ou precisar de ajuda, poderá comparecer ao campus dentro do prazo para envio da documentação.    ",0.041,80.366,1486,40,1.0,0.9084963237321085,0.9999999999,0.0,0.2201927867007295
gemma,gemma2:27b,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.",Não encontrei essa informação nos documentos.  ,0.048,69.522,1421,11,1.0,0.0,0.0,0.0,0.2104391948380765
gemma,gemma2:27b,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio.,Não encontrei essa informação nos documentos.  ,0.045,69.81,1451,11,1.0,0.0,0.0,0.0,0.20197819805822126
gemma,gemma2:27b,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.",Não encontrei essa informação nos documentos.  ,0.066,66.934,1387,11,1.0,0.0,0.0,0.0,0.20531666023425335
gemma,gemma2:27b,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais.",Não encontrei essa informação nos documentos.  ,0.042,72.712,1498,11,1.0,0.0,0.0,0.0,0.2049242306633387
gemma,gemma2:27b,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório.","Sim, a tabela indica que os cursos técnicos subsequentes exigem estágio.  A nota ""* mais estágio obrigatório"" aparece ao lado de cada curso técnico subsequente listado.  ",0.042,77.688,1463,40,0.5,0.9895693575821375,0.9999999999,1.0,0.9761045309884613
gemma,gemma2:27b,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.",Não encontrei essa informação nos documentos.  ,0.039,69.716,1467,11,1.0,0.0,0.0,0.0,0.20162166526125458
gemma,gemma2:27b,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.",Não encontrei essa informação nos documentos.  ,0.047,69.728,1422,11,1.0,0.0,0.0,0.0,0.20340863566340384
gemma,gemma2:27b,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.",Não encontrei essa informação nos documentos.  ,0.041,69.852,1432,11,1.0,0.0,0.0,0.0,0.20187492686782726
gemma,gemma2:27b,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.,Não encontrei essa informação nos documentos.  ,0.039,72.692,1488,11,1.0,0.0,0.9999999999,1.0,0.20655756601624078
gemma,gemma2:27b,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.,"Se houver mais vagas destinadas a uma cota que candidatas/candidatos inscritos nesta cota, as vagas que sobrarem passarão para outra cota, seguindo a sequência que consta no Anexo XI.   A sequência de migração das cotas é:  ● Cota 2 → Cota 4 → Cota 3 → Cota 5 → Cota 6 → Cota 8 → Cota 7 → Cota 9 → Co",0.044,95.447,1438,105,1.0,0.8951842483216437,0.9999999999,1.0,0.20852486272595694
gemma,gemma2:27b,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem.","Sim, candidatos que zeraram a redação do ENEM podem usar a nota, desde que tenham participado de uma edição do ENEM a partir de 2015 e não tenham obtido nota zero em nenhuma das provas.     ",0.043,82.787,1473,50,0.0,0.9741344248694743,0.9999999999,1.0,0.22710358801777486
