branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
gemma,gemma2:27b,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Sim, se mais de uma pessoa de uma mesma família fizer a inscrição no processo seletivo, cada uma deverá solicitar o não pagamento da taxa de inscrição.    ",0.039,71.081,1336,34,1.0,0.8864859260696776,0.9999999999,1.0,0.7202547028185227
gemma,gemma2:27b,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Não, mesmo que sua solicitação de isenção seja deferida, você ainda precisará realizar a inscrição de 24 de setembro de 2025 até o dia 12 de outubro de 2025.    ",0.044,78.163,1375,52,1.0,0.9076000303299033,0.9999999999,1.0,0.6454749562875679
gemma,gemma2:27b,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.",Não encontrei essa informação nos documentos.  ,0.04,64.85,1322,11,0.5,0.0,0.9999999999,1.0,0.19584245625632093
gemma,gemma2:27b,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,Prova.,0.038,75.955,1632,3,1.0,0.0,0.9999999999,1.0,0.7024408618699401
gemma,gemma2:27b,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,"As vagas para os cursos técnicos subsequentes em Ibirubá são distribuídas entre diferentes cotas, sendo elas:  * **C1:** Reserva para candidatos que concluíram o ensino médio integralmente em escola pública e possuem renda igual ou inferior a 1 salário mínimo. * **C2, C3, C4, C5, C6:**  Independente",0.04,149.534,1631,264,0.8571428571428571,0.9829432847119315,0.9999999999,1.0,0.20655790608136854
gemma,gemma2:27b,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,"O texto menciona que a lista de cursos e vagas para o Processo Seletivo 2026/1, distribuídos por campus, está nos Quadros de Vagas. Para saber os meios de ingresso específicos para Ibirubá, você precisa consultar os anexos mencionados (Anexo I, Anexo II, Anexo III e Anexo IV).   ",0.038,93.287,1579,73,1.0,0.0,0.9999999999,1.0,0.21592414751004912
gemma,gemma2:27b,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.",Não serão consideradas notas do Enem realizado como “treineiros”.  ,0.039,71.531,1452,17,1.0,0.9355039415511821,0.9999999999,1.0,0.980245552694408
gemma,gemma2:27b,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"Caso necessite de algum(ns) dos atendimentos especiais listados abaixo, assinale a(s) alternativa(s) correspondente(s)  * Acesso facilitado em função de dificuldade de locomoção ou uso de cadeira de roda. * Mesa adequada a uma cadeira de rodas. * Cadeira e mesa adequadas à minha estatura ou amputaçã",0.041,140.887,1395,279,1.0,0.0,0.9999999999,1.0,0.20913104284348158
gemma,gemma2:27b,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.",A/O candidata/candidato poderá solicitar:  * **Acesso facilitado em função de dificuldade de locomoção ou uso de cadeira de roda.** * **Mesa adequada a uma cadeira de rodas.** * **Cadeira e mesa adequadas à minha estatura ou amputação.** * **Realização da prova em ambiente com poucas pessoas.** * **,0.039,142.349,1424,275,1.0,0.8804803917008822,0.9999999999,1.0,0.48079808023799675
gemma,gemma2:27b,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,Não encontrei essa informação nos documentos.  ,0.042,72.217,1513,11,0.0,0.0,0.9999999999,0.0,0.2034506147316154
gemma,gemma2:27b,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"Para concorrer como egresso de escola pública, você precisa ter cursado integralmente o Ensino Médio em escola pública.    ",0.042,69.356,1357,28,1.0,0.9426115685877906,0.9999999999,1.0,0.22750977680951473
gemma,gemma2:27b,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.","Não, você não poderá concorrer às vagas reservadas. O item 1.14.4 afirma que não poderão concorrer às vagas reservadas aqueles que já cursaram parte do Ensino Fundamental (para os Cursos Técnicos) ou parte do Ensino Médio (para os Cursos de Graduação) em escolas particulares, mesmo que na condição d",0.042,88.719,1443,81,1.0,0.9517742134369015,0.9999999999,1.0,0.7285640309224366
gemma,gemma2:27b,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.",Documentos de renda e Avaliação socioeconômica.  ,0.039,70.328,1472,14,1.0,0.8825361738904347,0.0,0.0,0.2136450988200381
gemma,gemma2:27b,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","As vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas) são as cotas 3 e 6.    A cota 3 é para candidatos que se autodeclaram negros/negras (pretos/pretas, pardos/pardas), indígenas ou quilombolas (PPIQ), com renda familiar bruta per capita igual ou inferior a 1 salário mínimo, e",0.044,126.696,1497,205,0.4444444444444444,0.9173017942677306,0.9999999999,1.0,0.651946748500983
gemma,gemma2:27b,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.","Pessoa com Deficiência (PcD), que tenha cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Fundamental (Cursos de Graduação) em escola pública, independente de renda.  ",0.039,81.589,1523,44,0.5,0.8984666090603554,0.9999999999,0.0,0.6043723386194528
gemma,gemma2:27b,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.  ,0.044,69.662,1454,11,1.0,0.0,0.9999999999,0.0,0.19965254578362418
gemma,gemma2:27b,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,Não encontrei essa informação nos documentos.  ,0.039,69.829,1433,11,1.0,0.0,0.0,0.0,0.2022389761010152
gemma,gemma2:27b,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,Os candidatos indígenas aprovados devem enviar a Autodeclaração de membro de Comunidade indígena (Anexo VII); o Registro Administrativo de Nascimento de Indígena (RANI); ou a Declaração de Membro de Comunidade Indígena pela Liderança Indígena (Anexo VII).  ,0.039,84.119,1464,63,0.6666666666666666,0.9732561958726109,0.9999999999,1.0,0.7998152670465818
gemma,gemma2:27b,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,"O candidato que concorrer às vagas reservadas a Quilombolas deverá enviar pelo Sistema de Pré-Matrícula:  I. declaração expedida pela Fundação Cultural Palmares na qual conste o reconhecimento oficial do quilombo do qual o candidato pertença ou, para quilombos em processo de reconhecimento, document",0.039,115.496,1456,177,0.875,0.9280803790481498,0.9999999999,1.0,0.6623844588325729
gemma,gemma2:27b,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.","A resposta está no item 6.2: ""Todos os documentos enviados eletronicamente devem estar legíveis.""  e no item 6.9: ""A/O candidata/candidato convocada/convocado que não apresentar a documentação exigida, quando solicitada, perderá o direito à vaga, independente do período do curso em que esteja matric",0.042,99.465,1474,110,0.75,0.9342406685432588,0.9999999999,1.0,0.41268102462514167
gemma,gemma2:27b,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.","Se o candidato é provável formando ou que foi solicitado o Comprovante do Ensino Médio e que está em fase de emissão. Nestes casos o candidato terá sua matrícula realizada de forma condicional, devendo apresentar o Certificado de Conclusão do Ensino Médio até 29 de maio de 2026.  ",0.039,76.725,1253,69,1.0,0.0,0.9999999999,1.0,0.6012334212555153
gemma,gemma2:27b,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,O processo de heteroidentificação visa verificar a autodeclaração racial de candidatos negros (pretas/pretos e pardas/pardos) que se inscreveram no IFRS.  Candidatos nesse grupo devem comparecer à Comissão de Heteroidentificação para confirmação da sua autodeclaração.  ,0.039,88.316,1523,68,1.0,0.9149506202941661,0.9999999999,1.0,0.7206915457108851
gemma,gemma2:27b,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).",Não encontrei essa informação nos documentos.  ,0.039,72.585,1518,11,0.0,0.0,0.0,0.0,0.20461056206801254
gemma,gemma2:27b,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.",Não encontrei essa informação nos documentos.  ,0.039,73.197,1538,11,1.0,0.0,0.0,0.0,0.20352432657099756
gemma,gemma2:27b,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.","Sim, menores de 18 anos precisam da assinatura de um responsável no documento de autorização.    ",0.038,77.28,1545,23,1.0,0.923748409689636,0.9999999999,0.5,0.7291329772063615
gemma,gemma2:27b,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.",Não será marcada outra data para comparecimento caso a/o candidata/candidato alegue desconhecimento da data e horário ou impossibilidade pessoal para o não comparecimento.    ,0.043,80.014,1481,38,1.0,0.8856199198432688,0.9999999999,0.0,0.21420629109965902
gemma,gemma2:27b,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.",As publicações das listas de classificados e chamadas para matrícula são realizadas no site ingresso.ifrs.edu.br.  ,0.039,74.65,1461,29,1.0,0.9650907332923817,0.9999999999,1.0,0.6081496606176858
gemma,gemma2:27b,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula. Ela ocorre após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. Para os cursos que houver a Chamada Pública, participarão todas/todos as/os candidatas/candidatos que ainda não foram chamadas/chamados na primeira cha",0.041,90.074,1398,96,1.0,0.9111792178960979,0.9999999999,1.0,0.5616150737413991
gemma,gemma2:27b,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,"Não, a publicação do nome da/do candidata/candidato na Chamada Pública e o envio da documentação não garantem à/ao candidata/candidato à vaga no curso e a efetivação da matrícula.    ",0.039,80.307,1440,50,1.0,0.9322764670921648,0.9999999999,1.0,0.6471015645049045
gemma,gemma2:27b,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,"Não, é proibida a matrícula em mais de um curso superior (de graduação) em instituições públicas ou instituição privadas com bolsa de estudo Prouni.    ",0.039,76.063,1423,34,1.0,0.8835659184216723,0.9999999999,1.0,0.6015904677074544
gemma,gemma2:27b,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"De acordo com o artigo 20.1, a matrícula do estudante que não comparecer, injustificadamente, aos 6 (seis) primeiros dias de efetivo trabalho acadêmico, do primeiro período letivo do curso, será cancelada, exceto para os ingressantes por transferência ou ingresso de diplomado.    ",0.039,89.379,1539,69,1.0,0.9312717702033795,0.9999999999,1.0,0.4756991131626878
gemma,gemma2:27b,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Sim, é obrigatório possuir conta no portal gov.br para se inscrever.  A/o candidata/candidato, ao acessar o sistema de inscrição do IFRS, será direcionado ao portal gov.br para autenticar-se com seu CPF e senha. Caso ainda não tenha cadastro no portal, ao digitar o CPF na página de login, a/o candid",0.037,92.517,1452,94,0.75,0.9555338197067267,0.9999999999,1.0,0.718154362585139
gemma,gemma2:27b,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",Não encontrei essa informação nos documentos.  ,0.039,69.698,1469,11,1.0,0.0,0.0,0.0,0.2025141774619695
gemma,gemma2:27b,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.",Não encontrei essa informação nos documentos.  ,0.041,75.497,1568,11,1.0,0.0,0.9999999999,1.0,0.20740344474170866
gemma,gemma2:27b,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,Não encontrei essa informação nos documentos.  ,0.039,69.887,1421,11,1.0,0.0,0.0,0.0,0.20800010818655762
gemma,gemma2:27b,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Sim, a documentação menciona que candidatas/candidatos estrangeiras/estrangeiros podem participar.  Eles devem apresentar:  * Registro Nacional de Estrangeiro (RNE); ou * Passaporte com visto de estudante; ou * Outro documento que por previsão legal permita que o estrangeiro estude no Brasil.    ",0.044,90.091,1544,70,0.8,0.9305362127956618,0.9999999999,1.0,0.647616798554757
gemma,gemma2:27b,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,O candidato estrangeiro pode apresentar:  * Registro Nacional de Estrangeiro (RNE); ou * Passaporte com visto de estudante; ou * Outro documento que por previsão legal permita que o estrangeiro estude no Brasil.    ,0.046,87.845,1589,51,1.0,0.9200755727423293,0.9999999999,0.0,0.2262488758271896
gemma,gemma2:27b,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Sim, é permitido o uso de nome social durante o processo seletivo.  Candidatos menores de 18 anos que desejam utilizar o Nome Social no Processo Seletivo deverão preencher e assinar o formulário do Anexo VIII juntamente com a mãe, pai ou responsável.  ",0.043,83.599,1447,61,1.0,1.0000000000000002,0.9999999999,1.0,0.43486215005933104
gemma,gemma2:27b,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Eu, abaixo identificada\identificado, solicito o uso do Nome Social em minha inscrição no Processo Seletivo 2026/1 do IFRS. Nome social Nome civil CPF Número da inscrição E-mail Telefone com DDD Local e Data: ______________________________, ______\______\____ _______________________________________ ",0.042,161.879,1554,322,1.0,0.0,0.0,1.0,0.20281898977685547
gemma,gemma2:27b,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.",Não encontrei essa informação nos documentos.  ,0.039,72.481,1489,11,0.0,0.0,0.0,0.0,0.1987650931772184
gemma,gemma2:27b,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,Não encontrei essa informação nos documentos.  ,0.04,69.919,1410,11,0.5,0.0,0.0,0.0,0.2011401200556522
gemma,gemma2:27b,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,Não encontrei essa informação nos documentos.  ,0.037,74.255,1550,11,1.0,0.0,0.0,1.0,0.20559802300318666
gemma,gemma2:27b,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","Sim, a CNH é aceita como documento de identificação.    O texto diz que documentos com foto expedidos pelo Conselho Nacional de Trânsito (CNH), são considerados documentos equivalentes à carteira de identidade.  ",0.039,79.733,1462,47,1.0,0.9484025817425468,0.9999999999,1.0,0.8273004094867684
gemma,gemma2:27b,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.",Não encontrei essa informação nos documentos.  ,0.039,69.784,1431,11,1.0,0.0,0.9999999999,1.0,0.21271676173452392
gemma,gemma2:27b,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.",Não encontrei essa informação nos documentos.  ,0.039,69.903,1433,11,1.0,0.0,0.0,0.0,0.2073835447895226
gemma,gemma2:27b,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.",Não encontrei essa informação nos documentos.  ,0.04,75.819,1573,11,0.0,0.0,0.0,0.0,0.20967968116241134
gemma,gemma2:27b,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,Não encontrei essa informação nos documentos.  ,0.038,72.771,1498,11,1.0,0.0,0.9999999999,0.0,0.20211894418662496
gemma,gemma2:27b,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,Não encontrei essa informação nos documentos.  ,0.042,69.86,1426,11,1.0,0.0,0.9999999999,0.0,0.21180808063600848
gemma,gemma2:27b,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.",Não encontrei essa informação nos documentos.  ,0.04,64.899,1334,11,1.0,0.0,0.0,0.0,0.2121879440972472
gemma,gemma2:27b,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao gabarito das provas é de 24 a 25/11/2025.    O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao resultado das comissões de heteroidentificação para as/os candidatas/candidatos aut",0.044,117.531,1675,142,1.0,0.9194055690459801,0.9999999999,1.0,0.2109097748136615
gemma,gemma2:27b,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"A complementação da documentação ou o recurso serão realizados pelo site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.    ",0.04,83.668,1604,34,1.0,0.8373348767628327,0.9999999999,1.0,0.6398769819763779
gemma,gemma2:27b,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Sim, você pode enviar recursos por e-mail ao campus. O texto menciona que a complementação da documentação ou o recurso serão realizados pelo site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.  No entanto, também informa que quem não tiver acesso à internet ou precisar de ajuda poderá comparece",0.044,86.437,1404,82,0.75,0.9399299134155766,0.9999999999,0.0,0.20928090445337338
gemma,gemma2:27b,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,Não encontrei essa informação nos documentos.  ,0.044,83.532,1740,11,1.0,0.0,0.9999999999,1.0,0.20327822313576077
gemma,gemma2:27b,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa.",Não encontrei essa informação nos documentos.  ,0.042,72.819,1513,11,1.0,0.0,0.0,0.0,0.20549902788824398
gemma,gemma2:27b,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.",Não encontrei essa informação nos documentos.  ,0.038,76.169,1581,11,1.0,0.0,0.0,0.0,0.7034323689889613
gemma,gemma2:27b,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.",Não encontrei essa informação nos documentos.  ,0.039,69.901,1450,11,1.0,0.0,0.0,0.0,0.955974072397778
gemma,gemma2:27b,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.",Não encontrei essa informação nos documentos.  ,0.038,69.896,1427,11,0.0,0.0,0.0,1.0,0.20830290869104445
gemma,gemma2:27b,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo.,Não encontrei essa informação nos documentos.  ,0.038,69.869,1449,11,1.0,0.0,0.0,0.0,0.20504746967861012
gemma,gemma2:27b,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.",Não encontrei essa informação nos documentos.  ,0.045,69.851,1415,11,1.0,0.0,0.0,0.0,0.20150053343872484
gemma,gemma2:27b,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.,Não encontrei essa informação nos documentos.  ,0.042,67.062,1405,11,1.0,0.0,0.0,0.0,0.20119049314115056
gemma,gemma2:27b,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica.","Sim, a/o candidata/candidato que não tiver acesso à internet, computador ou precisar de ajuda, poderá comparecer ao campus dentro do prazo para envio da documentação.    ",0.041,80.568,1486,40,1.0,0.9075109743825841,0.0,0.0,0.2201927867007295
gemma,gemma2:27b,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.",Não encontrei essa informação nos documentos.  ,0.046,69.811,1421,11,1.0,0.0,0.0,0.0,0.2104391948380765
gemma,gemma2:27b,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio.,Não encontrei essa informação nos documentos.  ,0.042,69.874,1451,11,1.0,0.0,0.0,0.0,0.20197819805822126
gemma,gemma2:27b,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.",Não encontrei essa informação nos documentos.  ,0.042,66.973,1387,11,0.0,0.0,0.0,0.0,0.20531666023425335
gemma,gemma2:27b,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais.",Não encontrei essa informação nos documentos.  ,0.04,72.677,1498,11,1.0,0.0,0.0,0.0,0.2049242306633387
gemma,gemma2:27b,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório.","Sim, a tabela indica que os cursos técnicos subsequentes exigem estágio obrigatório.  A nota ""*mais estágio obrigatório"" aparece ao lado de cada curso técnico subsequente listado.  ",0.042,78.413,1463,42,0.0,0.9895693575821375,0.9999999999,0.0,0.7261833934903275
gemma,gemma2:27b,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.",Não encontrei essa informação nos documentos.  ,0.039,69.907,1467,11,1.0,0.0,0.0,0.0,0.20162166526125458
gemma,gemma2:27b,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.",Não encontrei essa informação nos documentos.  ,0.043,69.826,1422,11,0.0,0.0,0.0,0.0,0.20340863566340384
gemma,gemma2:27b,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.",Não encontrei essa informação nos documentos.  ,0.04,69.801,1432,11,1.0,0.0,0.0,0.0,0.20187492686782726
gemma,gemma2:27b,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.,Não encontrei essa informação nos documentos.  ,0.039,72.676,1488,11,0.0,0.0,0.9999999999,1.0,0.20655756601624078
gemma,gemma2:27b,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.,"Se houver mais vagas destinadas a uma cota que candidatas/candidatos inscritos nesta cota, as vagas que sobrarem passarão para outra cota, seguindo a sequência que consta no Anexo XI.   A sequência de migração das cotas é a seguinte:  ● Cota 2 → Cota 4 → Cota 3 → Cota 5 → Cota 6 → Cota 8 → Cota 7 → ",0.043,96.123,1438,107,0.7272727272727273,0.8925460165181222,0.9999999999,1.0,0.2083119014028358
gemma,gemma2:27b,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem.","Sim, candidatos que zeraram a redação do ENEM podem usar a nota, desde que tenham participado de uma edição do ENEM a partir de 2015 e não tenham tirado nota zero em nenhuma das provas.     ",0.042,83.119,1473,50,0.0,0.9722219143123139,0.9999999999,1.0,0.22678828839440504
gemma,gemma2:27b,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.,"O critério de desempate varia conforme o nível de ensino:  **Cursos Técnicos:**  1. **Idade:** A vaga será da/do candidata/candidato com idade mais elevada. Caso haja empate entre candidatos maiores de 60 anos, o critério se mantém. 2. **Nota em Linguagens, Códigos e suas Tecnologias.** 3. **Nota em",0.04,143.882,1535,265,0.9375,0.8898011860968479,0.0,1.0,0.5167412382418657
gemma,gemma2:27b,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos.",Não encontrei essa informação nos documentos.  ,0.042,62.797,1301,11,1.0,0.0,0.9999999999,1.0,0.20145424839821846
